event_id,machine_id,cycle_index,ingest_ts,anomaly_score,is_anomaly_pred,model_version,review_status,review_ts,reviewer,notes,CF_Feature_1,CF_Feature_2,CF_Feature_3,CF_Feature_4,CF_Feature_5,Vib_Feature_1,Vib_Feature_2,Vib_Feature_3,Vib_Feature_4,Vib_Feature_5,AE_Feature_1,AE_Feature_2,AE_Feature_3,AE_Feature_4,AE_Feature_5,VB_mm,Wear_Class
CNC-01_21_ca233678,CNC-01,21,2026-01-18T18:54:31.990916,0.0444975475471204,False,iforest_v1,UNREVIEWED,,,,24.929222914887493,41.038292303562976,75.55511385430486,22.879816549162246,7.697990982879299,2.2260363654123774,2.6120017127391293,5.119021212696239,3.1961812550807123,1.6762156384058446,0.6561247588864516,4.411738059198768,4.142757042325206,3.260329098426389,2.292069158960989,-0.0033209890228363,Healthy
CNC-01_22_dff8c44a,CNC-01,22,2026-01-18T18:54:31.990916,0.0406866792180968,False,iforest_v1,UNREVIEWED,,,,28.9751452913768,16.122128725400444,92.96976523425732,80.8120379564417,63.34037565104234,2.62880701989326,0.3574839446586464,7.044236214774866,4.921166570858616,0.9424306640452562,4.664780210710392,4.15373277360278,2.4965757404062243,3.509366772271556,2.8346497608984227,-0.0056982510724132,Healthy
CNC-01_23_22881e5e,CNC-01,23,2026-01-18T18:54:31.990916,0.0534106000267588,False,iforest_v1,UNREVIEWED,,,,87.14605901877177,80.36720768991145,18.657005888603585,89.25589984899777,53.93422419156507,1.716939931284912,1.02534538112644,6.125928082758765,0.942103636124938,7.542823330352161,2.939711191941323,1.6548803471873563,2.310423023124484,0.390607153948721,1.7867434583229624,-0.00125379289428,Healthy
CNC-01_24_c5c19279,CNC-01,24,2026-01-18T18:54:31.990916,0.007472313932861,False,iforest_v1,UNREVIEWED,,,,80.74401551640625,89.60912999234932,31.800347497186387,11.005192452767677,22.793516254194166,0.2051091932039117,2.4937578799589213,8.906666758919071,7.18531318122246,0.7296833292568772,3.47914257681076,4.766080152530932,4.815320563815101,2.778614345624458,3.03311125904791,-0.0031820459975035,Healthy
CNC-01_25_d7a579dc,CNC-01,25,2026-01-18T18:54:31.990916,0.0323714359720672,False,iforest_v1,UNREVIEWED,,,,42.71077886262563,81.80147659224932,86.07305832563435,0.6952130531190703,51.07473025775657,8.211261044851797,4.930351215402048,8.467830271688292,6.007397744503934,6.818330320328587,0.9286059275048376,3.4765405404676537,0.3532939633719312,1.4234284289972226,3.341816736427212,0.0067506697891924,Healthy
CNC-01_26_bb0543c3,CNC-01,26,2026-01-18T18:54:31.990916,0.0264560693859524,False,iforest_v1,UNREVIEWED,,,,41.7411003148779,22.210781047073024,11.98653673336828,33.7615171403628,94.29097039125192,9.935015603957082,2.3233554592401817,6.239455747613883,4.603213900573984,0.3945195292269143,1.5515506577174465,0.2492343705722716,4.159352046754819,1.5516500356728151,0.3155261242933921,0.005336621210045,Healthy
CNC-01_27_f2235988,CNC-01,27,2026-01-18T18:54:31.990916,0.0335057267098491,False,iforest_v1,UNREVIEWED,,,,32.320293202075526,51.87906217433661,70.30189588951778,36.3629602379294,97.17820827209609,0.1447064150286503,1.1922857781785867,6.490917405385481,5.671630879133922,5.534295611637274,0.3739408225143259,1.258793993943768,0.8900797361076312,3.871500588900754,1.6084202333351725,0.0075197412245944,Healthy
CNC-01_28_4effd401,CNC-01,28,2026-01-18T18:54:31.990916,0.068706888852307,False,iforest_v1,UNREVIEWED,,,,96.24472949421111,25.178229582536417,49.72485058923854,30.08783098167697,28.48404943774676,0.3185676252826008,4.69302996360007,9.246228178425286,3.975918693106466,6.249224697884563,4.0234789251991625,0.869229989115764,2.464395897720419,3.440185667765644,3.2599542693292745,-0.003505676789985,Healthy
CNC-01_29_3074bb8a,CNC-01,29,2026-01-18T18:54:31.990916,0.0305915064610299,False,iforest_v1,UNREVIEWED,,,,3.68869473545328,60.95643339798968,50.26790232288615,5.147875124998935,27.864646423661146,7.798186756231436,7.839252791418875,5.192800823952713,8.579519454023362,3.9137809336374696,3.005647049651344,4.624108009655849,1.142625738533722,2.468596022310527,4.419962750362044,0.0043691996941321,Healthy
CNC-01_30_c33015aa,CNC-01,30,2026-01-18T18:54:31.990916,0.0115199044604484,False,iforest_v1,UNREVIEWED,,,,90.82658859666536,23.95618906669724,14.48948720912231,48.9452760277563,98.56504541106008,8.886932147847983,2.402271663955453,2.8021640699057104,0.531206241990011,7.955818365422829,0.3894688279757852,0.2794413412653762,1.1665114377914572,3.165106097690092,1.2993981322490344,-0.0153043714264055,Healthy
CNC-01_31_4b5c5e55,CNC-01,31,2026-01-18T18:54:31.990916,0.0550508761142417,False,iforest_v1,UNREVIEWED,,,,24.20552715115004,67.21355474058785,76.16196153287176,23.763754399239968,72.82163486118596,4.170552362327056,2.29116613911399,2.3179027761657967,9.013999412292332,8.33916600461037,0.9511994190439949,2.29401157679146,3.067990343847057,1.242788535083702,1.5034559336187103,0.0068777770305421,Healthy
CNC-01_32_2f9093f1,CNC-01,32,2026-01-18T18:54:31.990916,0.0671216472569039,False,iforest_v1,UNREVIEWED,,,,36.77831327192532,63.23058305935795,63.35297107608947,53.57746840747585,9.02897700544083,5.535308853571833,6.161108004157211,4.74325570550291,3.9166654287880887,9.154768812183317,3.0677965240575693,4.728692109947263,3.373708637190441,3.9145207179228,1.834050473777344,0.017357207850259,Healthy
CNC-01_33_f2fbc8b5,CNC-01,33,2026-01-18T18:54:31.990916,0.0644096403371716,False,iforest_v1,UNREVIEWED,,,,83.5302495589238,32.07800649717358,18.651851039985424,4.077514155476392,59.08929431882418,1.2561270352030207,4.184467897162279,3.445619079878753,4.981507202511484,4.576318745451751,1.3612717969223302,2.271338716013113,4.035664143558368,2.281498208952779,4.233627043949305,-0.0084695701489895,Healthy
CNC-01_34_99f403bb,CNC-01,34,2026-01-18T18:54:31.990916,0.0315272291404397,False,iforest_v1,UNREVIEWED,,,,67.75643618422824,1.6587828927856152,51.2093058299281,22.649577519793795,64.51727904094498,5.188895316510815,1.399189772269941,5.131415015132771,2.4241881388721085,1.8433134898819128,4.943859903475635,0.3601333286516817,0.2270507804185184,0.7479485145668091,1.921848378671731,0.0107872587947187,Healthy
CNC-01_35_a9f34a2e,CNC-01,35,2026-01-18T18:54:31.990916,0.0155754460480167,False,iforest_v1,UNREVIEWED,,,,17.436642900499145,69.09377381024659,38.67353463005374,93.67299887367344,13.752094414599323,0.6483421878619122,7.626525587561409,4.274419208565599,6.266436833117584,7.275933433047434,0.655211045727162,4.35332238809378,0.115731255135319,1.5789635816791123,0.9234731474710268,1.792051441037567e-05,Healthy
CNC-01_36_64d350eb,CNC-01,36,2026-01-18T18:54:31.990916,0.0405881053015443,False,iforest_v1,UNREVIEWED,,,,34.10663510502585,11.347352124058908,92.46936182785628,87.7339353380981,25.79416277151556,6.793166653135535,4.705007190896823,3.878985289517298,3.759599096406637,6.400487969300563,4.657696650787662,3.34740502445014,4.560151282256872,4.861643551551967,2.485491218386846,0.0143281631127215,Healthy
CNC-01_37_07784078,CNC-01,37,2026-01-18T18:54:31.990916,0.0257879378856683,False,iforest_v1,UNREVIEWED,,,,65.99840460341791,81.72222002012158,55.52008115994623,52.965057835600646,24.18522909004517,4.947943549418734,8.491322479885106,8.747019843267122,1.7056037800651846,1.3623365154572564,1.1715955402401312,0.9686439309829464,1.1145943084292025,3.5429665381100146,0.2022286406150036,0.0080647136316825,Healthy
CNC-01_38_bae5967f,CNC-01,38,2026-01-18T18:54:31.990916,0.0189053408422291,False,iforest_v1,UNREVIEWED,,,,9.310276780589922,89.72157579533267,90.04180571633304,63.31014572732679,33.90297910487007,6.304009260359996,3.012257480622794,0.1857071876509886,8.88642669362955,2.2690076724380823,0.2568053651635743,3.0407147119157503,3.2102857336870327,3.3263146216123003,1.8594025229429565,0.010700367789936,Healthy
CNC-01_39_d28bde4f,CNC-01,39,2026-01-18T18:54:31.990916,0.030707854416901,False,iforest_v1,UNREVIEWED,,,,34.92095746126609,72.59556788702393,89.71102599525771,88.70864242651173,77.98755458576238,9.292806516858091,7.174344508782537,7.626534899114842,2.014614957931604,2.341944256168129,4.029724443570766,2.668122938633088,0.5273281500470972,3.985496535336726,4.765338931352291,0.0074766531946579,Healthy
CNC-01_40_7fad17cf,CNC-01,40,2026-01-18T18:54:33.139010,0.0454343031012662,False,iforest_v1,UNREVIEWED,,,,64.20316461542878,8.413996499504883,16.162871409461378,89.85541885270793,60.642905965959,5.212677538240658,1.7209985264986216,3.0543169268303227,3.2146247794780445,1.596299332527641,0.3001815650117934,1.9567566935028995,2.4375802241737383,0.7323538003915847,4.338544738914385,0.0202868198147189,Healthy
CNC-01_41_48fb600b,CNC-01,41,2026-01-18T18:54:33.139010,0.0005456921430398,False,iforest_v1,UNREVIEWED,,,,0.9197051616629648,10.147154286603213,66.35017691080559,0.5061583846218687,16.080805141749867,2.0518283339516072,7.885518420082565,1.6719585454726835,0.2845739184392248,6.293549426289385,1.42074822445022,3.915042699690801,3.3549724101415803,2.990229112335117,0.960714243482772,0.0106526940715983,Healthy
CNC-01_42_a6f9a14a,CNC-01,42,2026-01-18T18:54:33.139010,0.0264526261820002,False,iforest_v1,UNREVIEWED,,,,54.87337893665861,69.18951976926932,65.19612595026005,22.42693094605598,71.2179221347536,9.7598311939245,3.312138146231214,1.186557031962523,5.703873253675308,9.063542110956462,1.1035176027545286,0.2367420237328465,1.203562148911332,1.7272180473025704,4.165726519312127,0.0002994396983946,Healthy
CNC-01_43_8f2ae9d8,CNC-01,43,2026-01-18T18:54:33.139010,0.0516803600707277,False,iforest_v1,UNREVIEWED,,,,23.724908749680008,32.539969815926774,74.64914051180241,64.96328990472146,84.9223410494178,7.8406177982847876,6.22515868412716,3.1505649660759936,5.4188017327622,0.9124484130425536,1.8319633335740264,3.773108913828032,2.1972114064774377,3.924341559969442,4.881358002185199,0.0085159149054011,Healthy
CNC-01_44_2646b370,CNC-01,44,2026-01-18T18:54:33.139010,0.0453474445808607,False,iforest_v1,UNREVIEWED,,,,65.76128923003434,56.830860333547164,9.367476782809248,36.77158030594335,26.520236768172545,6.789454242806699,7.250960188976508,9.650316229099188,2.6039735874507164,0.1845641904302264,1.1992077902879006,4.311708059819381,3.1091204315288734,4.086471307943274,3.257929511339026,0.0040150414963024,Healthy
CNC-01_45_58334f13,CNC-01,45,2026-01-18T18:54:33.139010,0.0274561737567226,False,iforest_v1,UNREVIEWED,,,,24.39896433790836,97.30105547524455,39.30977246667604,89.20465551771133,63.11386259972629,5.456084644271506,7.067905043968144,7.90407475882988,1.937389330248106,2.6175286903702366,2.1197475363707508,1.140374697208952,0.3501761266558251,2.677591822303585,4.951630472634328,0.0095029385349307,Healthy
CNC-01_46_7f2c5a88,CNC-01,46,2026-01-18T18:54:33.139010,0.0817860396510403,False,iforest_v1,UNREVIEWED,,,,79.48113035416485,50.26370931051921,57.69038846263591,49.25176938188639,19.52429877980445,5.125909252672964,3.3060080997000183,8.60511486587445,4.737601537387203,7.99578644102003,3.6902090250710313,1.636727706995083,4.136024000433676,3.844920000882033,1.408178966767284,0.0038563298898386,Healthy
CNC-01_47_b5e6f8a2,CNC-01,47,2026-01-18T18:54:33.139010,0.0238014959245118,False,iforest_v1,UNREVIEWED,,,,72.24521152615053,28.07723624408558,2.431596643145384,64.54722959071678,17.711067940704893,5.806197604823538,7.73090141617112,3.326729865303238,8.314166219303111,2.745723155510216,0.0715374489711734,0.590813192669748,4.386530951560288,4.182815176524358,1.4760450043918123,0.0014610072018154,Healthy
CNC-01_48_e4b881b3,CNC-01,48,2026-01-18T18:54:33.139010,0.0299132879921398,False,iforest_v1,UNREVIEWED,,,,94.04585843529144,95.39285770025872,91.48643902204483,37.01587002554444,1.5456616528867428,5.460988080032908,2.1400711317387424,4.755265216261933,3.1817520950870315,2.6670343063721424,1.425977131422102,3.964324935512356,4.68868734947711,3.895686283988,3.027893385153808,0.0103969242285349,Healthy
CNC-01_49_8f6d6d43,CNC-01,49,2026-01-18T18:54:33.139010,-0.0073709762223632,True,iforest_v1,UNREVIEWED,,,,92.83185625877252,42.81841483173143,96.66548190436696,96.36199770892529,85.300945546736,9.669850180280374,1.6007410548673062,7.873258374573952,9.841649594832148,0.1990148374007783,1.213356751659023,2.6287395704763035,1.167559292966323,4.040057100483868,1.9348053975886863,0.0091371859309879,Healthy
CNC-01_50_669930d1,CNC-01,50,2026-01-18T18:54:33.139010,0.0410096944819329,False,iforest_v1,UNREVIEWED,,,,29.444889206958567,38.50977286019253,85.11366715168569,31.692200515627768,16.94927466860925,6.99027414042095,2.529118055562871,0.4048782432830444,4.028895789566308,9.35217810170875,4.168486084970131,1.9080460899136265,4.1207470259994565,1.66658907582621,2.200663523088349,0.0193939356390527,Healthy
CNC-01_51_56459d2b,CNC-01,51,2026-01-18T18:54:33.139010,0.0092405732183727,False,iforest_v1,UNREVIEWED,,,,55.68012624583501,93.6154774160781,69.6029796674973,57.0061170089365,9.717649377076851,0.1176509436699768,5.878856919297817,5.013964785953244,8.733841643710475,0.8400171452062566,3.077442096713288,0.3514380701495934,4.741035309077322,2.868028930619016,2.5391000734540112,0.004779905941038,Healthy
CNC-01_52_57e13da8,CNC-01,52,2026-01-18T18:54:33.139010,0.0279852919906984,False,iforest_v1,UNREVIEWED,,,,61.500722669916975,99.00538501042632,14.008401523652402,51.83296523637368,87.73730719279554,6.815260298866503,6.801096984332773,6.690800168622832,9.42334494935037,8.230875290068804,4.19696985559956,4.328813649484138,2.61130202264508,4.636311628968187,0.3236888303824031,-0.010703986198815,Healthy
CNC-01_53_d6e8a4da,CNC-01,53,2026-01-18T18:54:33.139010,0.0727617090971914,False,iforest_v1,UNREVIEWED,,,,74.07686177542044,69.7015740995268,70.24840839871092,35.94911512197552,29.35918442644933,0.4197272624350601,4.710828507045132,3.979530562013335,3.1014722109080206,4.513367251540973,0.5661289612560877,2.9839411500722006,1.7703293089679184,2.321125830945994,1.6403960894858327,0.0056409318352768,Healthy
CNC-01_54_2d5ef82d,CNC-01,54,2026-01-18T18:54:33.139010,0.0218911505050006,False,iforest_v1,UNREVIEWED,,,,80.93611554785136,81.01133946791808,86.70723185801037,91.32405525564712,51.13423988609378,3.841941849259775,4.323338998786653,9.792618656086423,0.8863297474958076,9.222308698387298,2.023626557224678,4.113231735731498,2.967380999271523,4.986722746417492,3.934395989104815,-0.0068095802254839,Healthy
CNC-01_55_45b60c64,CNC-01,55,2026-01-18T18:54:33.139010,0.0670694202956315,False,iforest_v1,UNREVIEWED,,,,50.15162946871996,79.82951789667752,64.99639307777652,70.19668772577033,79.57926694361011,4.802367134710267,6.237422454995412,8.301829666176939,3.604630291492556,4.304219080879669,1.3683312705091333,1.321725588633481,1.6794913505850355,4.2162974032387135,0.136438253252828,0.0137865346484194,Healthy
CNC-01_56_7651abf4,CNC-01,56,2026-01-18T18:54:33.139010,0.048376022018385,False,iforest_v1,UNREVIEWED,,,,89.00053418175663,33.79951568515358,37.5582952639944,9.3981939840869,57.8280140996174,4.09518480278714,3.7473102253576,9.25529321646895,8.289298911930121,1.089999898629761,1.1509063943562885,4.524592101721335,3.19948218041626,1.134235477505282,1.0957248411629017,-0.0069340768322622,Healthy
CNC-01_57_336f1eac,CNC-01,57,2026-01-18T18:54:33.139010,0.0454932284643809,False,iforest_v1,UNREVIEWED,,,,3.594227379674209,46.55980181324602,54.26446347075766,28.65412521282844,59.08332605690107,1.0812335247709604,4.278695148529912,0.9865737673280904,6.190930952711197,1.4369160726173391,4.313090508797153,4.4687875413852325,1.2806554548105764,2.102551790382661,4.1729786931415855,9.627937085648214e-05,Healthy
CNC-01_58_d3075338,CNC-01,58,2026-01-18T18:54:33.139010,0.0164180045514452,False,iforest_v1,UNREVIEWED,,,,3.050024993904943,3.7348188749214417,82.26005606596583,36.019064141126286,12.706051265188478,5.223732639668011,0.0721994700371775,3.1659634841264674,6.7719072367265545,4.840389402278484,3.855037193049427,4.069580532830423,2.591990953939844,4.557745241525866,1.6297577197721762,0.0065317329560207,Healthy
CNC-01_59_a6fc6a10,CNC-01,59,2026-01-18T18:54:33.139010,0.0070893961554741,False,iforest_v1,UNREVIEWED,,,,52.22432600548044,76.99935530986109,21.58210274968432,62.28904758190003,8.5347464993768,9.78269485998988,8.741037960662108,3.5907077904315123,0.454865414722746,8.456263001150187,0.7833606717375902,3.543661662824324,2.696772080034482,4.272928844047405,0.4057962456235747,0.0257696711301527,Healthy
CNC-01_60_40f81d35,CNC-01,60,2026-01-18T18:54:34.298455,0.0207420019065979,False,iforest_v1,UNREVIEWED,,,,5.16817211686077,53.1354631568148,54.06351216101065,63.742990149820656,72.60913337226616,9.112343103146712,8.206273934190367,1.2794994091976486,9.979151344122878,2.5858422155277383,4.218462017190334,1.4664732660441109,3.274278335840915,0.2006439453912789,3.0479064815180035,-0.000223648530836,Healthy
CNC-01_61_229930ac,CNC-01,61,2026-01-18T18:54:34.298455,0.0402306827199118,False,iforest_v1,UNREVIEWED,,,,97.58520794625346,51.630034830119534,32.2956472941246,79.51861947687037,27.083225126207424,7.242049128083701,9.080348763357216,2.356871143307094,9.08258554677066,3.09481579194867,3.58635844593668,1.8437510725281008,1.077053526310701,2.688153383017725,4.165954022178233,0.0108043900015509,Healthy
CNC-01_62_1e680b43,CNC-01,62,2026-01-18T18:54:34.298455,0.0062211992352004,False,iforest_v1,UNREVIEWED,,,,43.89714207056361,7.845638134226595,2.535074341545751,96.26484146779252,83.59801205122058,9.764132223840562,2.812600203804746,9.534358247578352,0.535446508926749,7.09272011669813,1.617736791483254,1.262346487606398,1.3946765431884385,4.745660764583322,1.7963845788227983,0.0166551934834295,Healthy
CNC-01_63_fe754d8e,CNC-01,63,2026-01-18T18:54:34.298455,0.0369796784980095,False,iforest_v1,UNREVIEWED,,,,69.59742060936979,40.89529444142699,17.329432007084577,15.643704267108603,25.02428981645953,5.321111338370037,4.778770771227307,2.2349431425584,7.05595789776492,1.908094914463071,0.0180211994414358,3.9084060397980975,3.496373976676951,0.6428413230148444,4.924521245674562,0.0258711207898357,Healthy
CNC-01_64_e227d377,CNC-01,64,2026-01-18T18:54:34.298455,0.0486290861736359,False,iforest_v1,UNREVIEWED,,,,54.92266647061205,71.45959227000624,66.01973767177313,27.993389694594285,95.4865280663194,5.528417959847682,2.5324536304025083,9.55621379781356,0.2863119383565282,1.9972828011123656,3.040311426525556,2.5038974547030075,1.9110963381144552,4.49336377781819,1.2198174070928165,0.0189835503186147,Healthy
